Цена;Минут до метро;Количество комнат;Площадь;Площадь спален;Площадь кухни;Номер этажа;Количество этажей;Округ_Восточный административный округ;Округ_Западный административный округ;Округ_Новомосковский административный округ;Округ_Северный административный округ;Округ_Северо-Восточный административный округ;Округ_Северо-Западный административный округ;Округ_Центральный административный округ;Округ_Юго-Восточный административный округ;Округ_Юго-Западный административный округ;Округ_Южный административный округ;Ремонт_Без ремонта;Ремонт_Дизайнерский;Ремонт_Европейский;Ремонт_Косметический
9500000;18;0;30;15;6;8;22;0;0;0;0;0;0;0;1;0;0;0;0;0;1
32000000;9;3;82;47;9;18;23;0;1;0;0;0;0;0;0;0;0;0;0;1;0
10500000;28;1;37;19;8;11;17;0;0;0;0;0;0;0;1;0;0;0;0;1;0
33919110;7;3;85;45;13;29;44;0;0;0;0;1;0;0;0;0;0;0;0;1;0
13000000;13;0;28;12;5;3;45;0;0;0;1;0;0;0;0;0;0;0;1;0;0
4900000;8;0;18;11;8;2;18;0;0;0;0;0;0;0;1;0;0;0;0;1;0
4650000;6;0;19;11;8;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
19239003;21;1;40;14;14;10;13;0;0;0;0;0;0;0;0;0;1;1;0;0;0
180000000;3;4;181;93;25;4;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0
16500000;13;1;35;15;14;36;45;0;0;0;1;0;0;0;0;0;0;0;1;0;0
4990000;12;0;21;16;2;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1
56000000;9;5;95;50;14;15;19;0;0;0;1;0;0;0;0;0;0;0;1;0;0
3800000;12;0;11;8;7;1;14;0;1;0;0;0;0;0;0;0;0;0;0;1;0
19500000;20;2;54;32;9;9;17;0;0;0;1;0;0;0;0;0;0;0;0;1;0
29820546;7;2;87;51;7;9;7;0;0;0;0;0;1;0;0;0;0;0;0;1;0
85834034;13;4;136;71;17;20;20;0;0;0;0;0;0;0;0;0;1;0;1;0;0
20800000;8;3;67;39;8;2;12;0;0;0;0;0;1;0;0;0;0;0;0;1;0
24315325;5;2;71;42;5;2;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
15150000;4;1;41;17;10;9;22;0;0;0;0;0;0;0;0;0;1;0;0;0;1
10500000;25;2;44;28;6;8;9;0;1;0;0;0;0;0;0;0;0;0;0;0;1
34500000;11;0;73;30;22;4;37;0;1;0;0;0;0;0;0;0;0;1;0;0;0
4400000;7;0;17;14;3;1;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
10200000;13;1;39;20;9;3;12;0;0;0;0;0;0;0;1;0;0;1;0;0;0
41400000;5;2;78;55;8;32;41;0;0;0;0;0;0;1;0;0;0;1;0;0;0
19000000;8;1;40;20;9;10;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0
37610000;22;3;86;45;13;14;15;0;0;0;0;0;0;0;0;0;1;0;0;1;0
41990000;5;3;78;40;20;2;7;0;0;0;0;0;0;1;0;0;0;0;0;1;0
41990000;5;3;78;40;20;2;7;0;0;0;0;0;0;1;0;0;0;0;0;1;0
14700000;23;2;46;27;8;7;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0
5100000;17;0;13;9;7;1;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0
5100000;17;0;13;9;7;1;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0
31000000;11;0;46;30;6;2;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0
10800000;15;1;34;18;8;5;12;0;0;0;1;0;0;0;0;0;0;0;0;0;1
15300000;9;2;53;29;9;15;17;0;0;0;0;0;1;0;0;0;0;0;0;0;1
35999000;12;3;82;49;14;36;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0
12500000;2;1;37;19;9;5;25;0;0;0;0;0;0;0;1;0;0;0;0;0;1
13500000;6;2;50;30;8;2;14;0;0;0;0;0;1;0;0;0;0;0;0;0;1
43000000;10;4;108;56;15;11;58;0;0;0;0;0;1;0;0;0;0;1;0;0;0
43000000;10;4;108;56;15;11;58;0;0;0;0;0;1;0;0;0;0;1;0;0;0
17900000;15;3;74;44;10;17;17;0;0;0;0;0;0;0;1;0;0;0;0;0;1
3300000;12;0;12;9;3;1;9;0;0;0;0;1;0;0;0;0;0;1;0;0;0
243000000;4;4;132;68;17;2;9;0;1;0;0;0;0;0;0;0;0;0;1;0;0
243000000;4;4;132;68;17;2;9;0;1;0;0;0;0;0;0;0;0;0;1;0;0
12600000;9;0;17;12;3;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
4999000;6;0;16;10;8;1;9;0;0;0;0;0;0;0;0;0;1;0;0;1;0
99000000;5;6;207;150;20;2;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
99000000;5;6;207;150;20;2;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
11350000;13;1;38;20;10;5;14;0;0;0;0;1;0;0;0;0;0;0;0;0;1
23000000;9;3;84;50;10;7;17;0;0;0;0;0;1;0;0;0;0;0;0;0;1
8488849;10;6;19;9;5;16;33;1;0;0;0;0;0;0;0;0;0;0;0;0;1
3400000;12;0;10;7;7;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1
14472000;17;0;53;48;5;6;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0
18760003;18;1;44;12;20;9;16;0;0;0;0;0;0;0;0;0;1;1;0;0;0
115000000;11;5;212;100;13;27;31;0;1;0;0;0;0;0;0;0;0;0;0;1;0
115000000;11;5;212;100;13;27;31;0;1;0;0;0;0;0;0;0;0;0;0;1;0
17500000;7;1;41;14;17;14;30;0;0;0;0;0;0;0;1;0;0;0;1;0;0
15500000;7;0;49;24;12;3;26;0;0;0;1;0;0;0;0;0;0;1;0;0;0
200000000;7;6;385;123;24;1;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0
200000000;7;6;385;123;24;1;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0
12600000;8;2;50;28;9;4;16;0;0;0;0;0;0;0;0;0;1;1;0;0;0
29900000;16;2;68;27;23;6;16;0;1;0;0;0;0;0;0;0;0;0;0;1;0
180000000;8;5;198;102;23;4;10;0;0;0;0;0;0;1;0;0;0;1;0;0;0
180000000;8;5;198;102;23;4;10;0;0;0;0;0;0;1;0;0;0;1;0;0;0
12100000;18;1;40;20;10;5;14;1;0;0;0;0;0;0;0;0;0;0;0;1;0
5000000;6;0;16;10;8;1;9;0;0;0;0;0;0;0;0;0;1;0;0;1;0
5000000;6;0;16;10;8;1;9;0;0;0;0;0;0;0;0;0;1;0;0;1;0
90000000;16;4;121;63;16;16;23;0;1;0;0;0;0;0;0;0;0;0;1;0;0
16500000;12;3;64;43;9;3;12;1;0;0;0;0;0;0;0;0;0;1;0;0;0
3950000;10;0;14;9;7;1;9;0;0;0;0;0;0;0;0;0;1;1;0;0;0
27500000;8;4;97;64;8;3;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0
36200000;5;2;95;44;20;4;12;0;0;0;0;0;1;0;0;0;0;0;0;1;0
10700000;20;2;35;21;6;9;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1
36556000;18;3;86;45;13;3;16;0;0;0;0;0;0;0;0;0;1;0;0;1;0
76000000;5;3;121;70;15;6;12;0;0;0;0;0;0;1;0;0;0;0;0;1;0
76000000;5;3;121;70;15;6;12;0;0;0;0;0;0;1;0;0;0;0;0;1;0
147213000;15;3;148;77;18;4;20;0;0;0;0;0;0;1;0;0;0;0;1;0;0
147213000;15;3;148;77;18;4;20;0;0;0;0;0;0;1;0;0;0;0;1;0;0
7900000;9;0;17;15;8;9;10;0;0;0;0;1;0;0;0;0;0;0;1;0;0
98000000;14;5;195;101;22;17;21;0;1;0;0;0;0;0;0;0;0;0;0;1;0
68000000;4;4;95;68;14;5;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
68000000;4;4;95;68;14;5;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
8200000;18;1;31;15;11;14;18;0;0;0;0;1;0;0;0;0;0;1;0;0;0
19500000;22;2;58;36;12;2;28;0;0;0;1;0;0;0;0;0;0;0;0;1;0
3150000;4;0;9;6;7;1;17;0;0;0;0;0;0;0;0;0;1;0;0;0;1
10599833;5;1;27;15;3;5;22;0;0;0;0;0;1;0;0;0;0;0;0;0;1
13800000;11;1;39;17;11;2;18;0;1;0;0;0;0;0;0;0;0;0;0;1;0
4350000;7;0;17;10;3;1;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
110000000;9;4;222;140;25;15;57;0;0;0;1;0;0;0;0;0;0;0;0;1;0
10600000;11;0;20;12;8;15;17;0;0;0;0;0;0;1;0;0;0;0;0;0;1
47563000;12;3;93;49;14;15;22;0;0;0;0;0;0;0;0;0;1;1;0;0;0
11000000;15;1;38;20;8;10;14;0;0;0;0;0;0;0;0;0;1;0;0;0;1
49990000;12;3;89;47;14;30;37;0;0;0;0;0;0;1;0;0;0;1;0;0;0
49990000;12;3;89;47;14;30;37;0;0;0;0;0;0;1;0;0;0;1;0;0;0
34999999;1;3;91;50;12;6;30;0;0;0;0;1;0;0;0;0;0;0;0;1;0
22000000;13;4;85;53;9;14;18;0;0;1;0;0;0;0;0;0;0;1;0;0;0
68000000;8;5;136;100;20;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
68000000;8;5;136;100;20;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
68000000;8;5;136;100;20;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
68000000;8;5;136;100;20;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
4200000;10;0;12;7;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1
15500000;21;2;55;31;13;18;27;0;1;0;0;0;0;0;0;0;0;0;0;0;1
10800000;13;0;28;16;9;5;10;0;0;0;0;1;0;0;0;0;0;0;1;0;0
10800000;13;0;28;16;9;5;10;0;0;0;0;1;0;0;0;0;0;0;1;0;0
199000000;7;5;233;165;19;4;7;0;1;0;0;0;0;0;0;0;0;0;1;0;0
8250000;7;0;15;11;2;1;3;0;0;0;0;0;0;1;0;0;0;1;0;0;0
14300000;18;1;40;22;19;22;33;1;0;0;0;0;0;0;0;0;0;0;0;0;1
11700000;12;1;37;19;10;14;16;0;0;0;0;0;0;0;0;0;1;0;0;0;1
15390000;8;1;42;16;13;2;29;0;1;0;0;0;0;0;0;0;0;0;0;0;1
6855000;7;0;13;9;7;1;3;0;0;0;0;0;0;1;0;0;0;1;0;0;0
170000000;3;5;190;98;10;44;72;0;0;0;0;0;0;1;0;0;0;0;1;0;0
15000000;6;1;40;14;10;8;26;0;0;0;0;0;0;0;0;1;0;0;1;0;0
239000000;3;4;238;122;26;7;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0
239000000;3;4;238;122;26;7;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0
4851000;12;0;17;11;8;1;12;0;0;0;0;0;0;0;0;1;0;0;0;1;0
14800000;6;2;54;34;10;6;17;0;0;0;0;0;1;0;0;0;0;0;0;0;1
9500000;7;1;35;13;8;2;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1
7772750;3;6;19;9;5;17;33;1;0;0;0;0;0;0;0;0;0;0;0;0;1
31000000;3;2;73;36;9;6;7;0;0;0;0;1;0;0;0;0;0;0;1;0;0
10400000;3;0;22;17;5;4;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0
10500000;10;1;37;17;12;11;15;0;0;1;0;0;0;0;0;0;0;0;0;1;0
4290000;7;0;13;9;7;2;3;0;0;0;0;0;0;0;1;0;0;0;0;1;0
4290000;7;0;13;9;7;2;3;0;0;0;0;0;0;0;1;0;0;0;0;1;0
300000000;18;6;424;229;41;35;35;0;0;0;0;0;1;0;0;0;0;0;0;1;0
3800000;18;0;11;7;7;1;9;0;0;0;0;0;0;0;0;1;0;0;0;1;0
350000000;12;6;310;158;32;2;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
13500000;13;1;38;21;8;15;24;0;0;0;0;0;1;0;0;0;0;0;0;0;1
47500000;12;4;113;67;15;13;26;0;0;0;0;0;1;0;0;0;0;1;0;0;0
19490000;15;3;77;46;12;30;17;0;0;0;0;0;0;0;1;0;0;0;0;0;1
40500000;5;0;97;47;18;6;42;0;1;0;0;0;0;0;0;0;0;1;0;0;0
3800000;14;0;11;7;7;1;9;0;0;0;0;0;1;0;0;0;0;0;0;1;0
35000000;6;6;88;60;10;12;17;0;0;0;0;0;1;0;0;0;0;1;0;0;0
35000000;6;6;88;60;10;12;17;0;0;0;0;0;1;0;0;0;0;1;0;0;0
17597242;11;4;61;32;16;11;16;0;0;1;0;0;0;0;0;0;0;0;0;1;0
8234620;12;6;19;9;5;15;33;1;0;0;0;0;0;0;0;0;0;0;0;0;1
10715248;15;1;33;12;9;20;24;0;0;1;0;0;0;0;0;0;0;0;0;0;1
14950000;23;2;53;28;13;10;24;0;1;0;0;0;0;0;0;0;0;0;0;0;1
10800000;6;1;38;17;8;9;17;0;0;0;0;1;0;0;0;0;0;0;0;1;0
210000000;6;4;178;92;21;13;16;0;0;0;0;0;0;1;0;0;0;0;0;1;0
12490000;6;2;37;22;7;5;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1
94900000;12;4;133;80;10;4;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
11900000;8;1;37;21;8;7;17;0;0;0;0;0;0;0;0;0;1;0;0;0;1
277662086;7;5;335;171;34;1;8;0;0;0;0;0;0;1;0;0;0;0;0;1;0
47383000;12;3;94;49;14;13;55;0;0;0;0;0;0;0;0;0;1;1;0;0;0
350000000;8;7;357;182;45;4;3;0;0;0;0;0;0;1;0;0;0;1;0;0;0
22300000;6;2;68;37;10;19;26;0;1;0;0;0;0;0;0;0;0;0;0;0;1
34000000;16;5;116;84;8;2;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1
5990000;7;1;13;9;7;10;13;0;0;0;0;0;0;0;0;0;1;0;1;0;0
31505343;7;2;95;50;8;5;7;0;0;0;0;0;1;0;0;0;0;0;0;1;0
43500000;10;4;105;64;15;11;53;0;0;0;0;0;1;0;0;0;0;1;0;0;0
31500000;12;2;89;47;12;5;25;0;0;0;0;0;0;0;0;1;0;0;0;1;0
37000000;7;4;87;62;9;2;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
27500000;5;3;75;40;12;15;22;0;0;0;0;0;1;0;0;0;0;0;0;1;0
3990000;7;0;13;9;7;3;3;0;0;0;0;0;0;0;1;0;0;0;0;1;0
3990000;7;0;13;9;7;3;3;0;0;0;0;0;0;0;1;0;0;0;0;1;0
26000000;9;3;80;40;26;14;34;0;1;0;0;0;0;0;0;0;0;0;0;0;1
41670000;6;1;46;25;10;3;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0
129000000;9;6;336;140;40;4;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0
129000000;9;6;336;140;40;4;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0
129000000;9;6;336;140;40;4;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0
129000000;9;7;336;140;40;4;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0
18600000;12;2;64;37;10;12;24;1;0;0;0;0;0;0;0;0;0;0;0;0;1
4500000;9;0;18;11;8;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1
4500000;9;0;18;11;8;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1
57044660;17;5;117;60;27;26;33;0;0;0;0;0;0;1;0;0;0;1;0;0;0
58893780;11;2;108;57;15;9;17;0;1;0;0;0;0;0;0;0;0;1;0;0;0
12500000;25;3;51;34;6;6;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1
11350000;7;1;34;19;9;2;16;0;1;0;0;0;0;0;0;0;0;0;0;0;1
5800000;13;0;18;10;3;1;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0
5800000;13;0;18;10;3;1;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0
48121000;12;3;97;51;14;21;22;0;0;0;0;0;0;0;0;0;1;1;0;0;0
13200000;6;2;47;25;9;9;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
12500000;13;2;51;30;8;11;14;0;0;0;0;0;0;0;0;0;1;1;0;0;0
12500000;22;0;28;21;9;5;25;0;0;0;0;0;1;0;0;0;0;0;0;0;1
13200000;9;1;40;19;10;7;23;0;0;0;1;0;0;0;0;0;0;0;0;0;1
3600000;15;0;9;6;2;1;9;0;0;0;0;1;0;0;0;0;0;0;0;1;0
19100000;9;2;51;28;9;12;19;0;0;0;1;0;0;0;0;0;0;0;0;1;0
59900000;13;4;89;50;20;8;44;0;0;0;0;0;0;1;0;0;0;0;1;0;0
59900000;13;4;89;50;20;8;44;0;0;0;0;0;0;1;0;0;0;0;1;0;0
12200000;18;0;29;16;9;3;23;0;0;0;1;0;0;0;0;0;0;0;1;0;0
24764624;5;2;71;41;5;2;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
19450000;9;2;60;32;8;7;8;0;0;0;0;0;1;0;0;0;0;1;0;0;0
4150000;9;0;14;9;7;1;16;0;0;0;0;0;0;0;0;1;0;0;0;0;1
72000000;7;0;153;79;19;10;28;0;1;0;0;0;0;0;0;0;0;1;0;0;0
72000000;7;0;153;79;19;10;28;0;1;0;0;0;0;0;0;0;0;1;0;0;0
9061253;10;0;21;13;8;4;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0
9061253;10;0;21;13;8;4;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0
100000000;13;3;170;120;15;16;49;0;0;0;0;0;1;0;0;0;0;0;1;0;0
11250000;9;0;24;10;6;3;30;0;0;0;0;0;0;0;1;0;0;0;0;1;0
15200000;12;3;64;34;6;12;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1
140819605;15;3;119;62;16;2;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
16200000;20;2;43;29;6;26;30;0;1;0;0;0;0;0;0;0;0;1;0;0;0
80000000;10;4;116;70;20;5;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
80000000;10;4;116;70;20;5;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
80000000;10;4;116;70;20;5;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
19500000;6;2;54;28;11;23;25;0;0;0;1;0;0;0;0;0;0;0;0;1;0
10000000;25;1;35;20;10;3;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
22000000;13;1;43;14;15;19;53;0;0;0;0;0;0;1;0;0;0;1;0;0;0
3600000;15;0;10;7;7;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1
14322000;12;1;41;23;10;15;17;0;0;0;0;1;0;0;0;0;0;0;0;1;0
61488700;5;4;116;80;15;4;14;0;1;0;0;0;0;0;0;0;0;1;0;0;0
61488700;5;4;116;80;15;4;14;0;1;0;0;0;0;0;0;0;0;1;0;0;0
24666000;18;2;54;29;11;5;16;0;0;0;0;0;0;0;0;0;1;0;0;1;0
77000000;6;5;133;90;15;23;24;0;0;0;1;0;0;0;0;0;0;0;1;0;0
140000000;10;5;181;115;20;4;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
140000000;10;5;181;115;20;4;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
26316000;8;3;73;39;12;24;29;1;0;0;0;0;0;0;0;0;0;1;0;0;0
75425000;22;5;138;72;18;4;15;0;0;0;0;0;0;0;0;0;1;0;1;0;0
6950000;17;0;20;12;8;4;22;0;1;0;0;0;0;0;0;0;0;0;0;1;0
17000000;6;4;63;46;5;3;9;0;0;0;0;0;1;0;0;0;0;0;0;0;1
4990000;12;0;21;12;8;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1
9200000;12;0;19;16;3;3;33;0;0;0;0;1;0;0;0;0;0;0;1;0;0
270250000;9;6;208;170;30;16;16;0;0;0;0;0;0;1;0;0;0;1;0;0;0
270250000;9;6;208;170;30;16;16;0;0;0;0;0;0;1;0;0;0;1;0;0;0
21000000;14;1;43;17;16;4;15;0;0;0;0;0;0;0;0;0;1;1;0;0;0
380000000;4;5;303;155;31;3;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0
380000000;4;5;303;155;31;3;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0
9625000;15;0;21;12;8;15;28;0;0;0;0;0;0;0;0;0;1;0;0;0;1
18989000;9;3;72;44;9;1;14;0;0;0;0;1;0;0;0;0;0;0;0;0;1
18490000;9;2;58;36;9;12;15;0;0;0;0;1;0;0;0;0;0;0;0;1;0
4890008;9;0;19;19;8;1;16;0;0;0;0;0;0;0;0;1;0;0;0;0;1
18175000;3;0;40;35;5;4;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0
243000000;3;5;288;180;20;9;11;0;0;0;0;0;0;1;0;0;0;1;0;0;0
243000000;3;5;288;180;20;9;11;0;0;0;0;0;0;1;0;0;0;1;0;0;0
21987003;5;2;60;34;5;8;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
4300000;19;0;14;11;2;1;5;0;1;0;0;0;0;0;0;0;0;0;0;1;0
24572358;5;2;67;31;4;5;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
51000000;6;3;88;64;6;3;24;0;1;0;0;0;0;0;0;0;0;0;1;0;0
12500000;8;2;45;20;5;3;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1
7769425;15;6;21;7;7;14;18;0;0;1;0;0;0;0;0;0;0;0;0;0;1
21319625;5;2;59;32;5;4;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
6340000;15;1;15;9;7;1;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0
79000000;17;4;145;102;15;36;48;0;1;0;0;0;0;0;0;0;0;0;1;0;0
79000000;17;4;145;102;15;36;48;0;1;0;0;0;0;0;0;0;0;0;1;0;0
95000000;1;4;201;100;15;14;23;0;1;0;0;0;0;0;0;0;0;0;1;0;0
95000000;1;4;201;100;15;14;23;0;1;0;0;0;0;0;0;0;0;0;1;0;0
195699000;6;5;195;20;22;10;18;0;0;0;0;0;0;1;0;0;0;1;0;0;0
55657845;6;3;110;50;14;8;18;0;0;0;0;0;1;0;0;0;0;1;0;0;0
11900000;12;1;40;25;10;12;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
58717000;12;4;114;60;16;27;40;0;0;0;0;0;0;0;0;0;1;1;0;0;0
225000000;6;5;162;112;8;7;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0
11000000;21;0;38;21;9;9;14;0;0;1;0;0;0;0;0;0;0;1;0;0;0
11000000;21;0;38;21;9;9;14;0;0;1;0;0;0;0;0;0;0;1;0;0;0
11700000;15;1;38;19;10;14;22;0;0;0;0;0;0;0;1;0;0;0;0;0;1
16300000;16;1;39;15;18;5;7;0;0;0;0;0;0;0;0;0;1;1;0;0;0
10300000;15;1;38;19;9;10;16;0;0;0;0;0;0;0;1;0;0;0;0;0;1
14800000;7;4;63;46;6;3;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
22261810;5;2;60;34;5;9;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
10900000;9;1;38;20;9;5;13;0;0;0;0;0;0;0;1;0;0;0;0;0;1
16974000;6;1;36;5;9;2;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0
7700000;8;0;24;10;7;5;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1
74990000;10;4;115;60;16;12;57;0;0;0;0;0;1;0;0;0;0;0;1;0;0
17995000;13;1;37;20;10;8;47;0;0;0;0;1;0;0;0;0;0;0;0;1;0
12500000;21;1;41;18;11;5;22;0;0;0;0;0;0;0;1;0;0;0;0;0;1
109900000;14;2;87;46;40;4;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0
5640000;20;6;21;13;8;4;21;0;1;0;0;0;0;0;0;0;0;0;0;0;1
12800000;19;2;52;30;9;1;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
10550000;15;1;37;18;8;14;17;0;0;0;0;0;0;0;0;0;1;0;0;0;1
10400000;29;1;39;20;8;8;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1
18300000;9;1;38;9;19;5;11;0;0;0;0;0;0;1;0;0;0;1;0;0;0
12000000;25;2;45;29;6;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1
33000000;16;4;76;57;7;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
25205251;5;2;70;40;5;7;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
4800000;13;0;19;15;2;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
14000000;7;1;40;19;10;15;24;0;1;0;0;0;0;0;0;0;0;0;0;0;1
4100000;9;0;15;9;7;2;20;0;0;1;0;0;0;0;0;0;0;0;0;0;1
10800000;15;1;39;20;8;11;12;0;0;0;0;1;0;0;0;0;0;1;0;0;0
10800000;15;1;39;20;8;11;12;0;0;0;0;1;0;0;0;0;0;1;0;0;0
6900728;14;6;21;8;5;2;14;0;0;1;0;0;0;0;0;0;0;0;0;0;1
20700000;17;2;58;31;11;14;20;0;0;0;0;0;0;0;0;0;1;0;0;1;0
25315448;5;2;72;42;5;2;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
25168000;12;2;65;35;12;12;40;0;0;0;0;0;0;0;0;0;1;0;0;1;0
10800000;18;1;35;19;10;11;12;0;0;0;0;0;0;0;0;0;1;0;0;1;0
13550000;4;2;44;28;5;4;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1
5950000;17;0;17;10;2;6;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0
18500000;12;1;40;20;8;20;25;0;0;0;0;0;0;1;0;0;0;0;0;1;0
26000000;10;3;68;45;8;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1
175000000;6;3;188;97;22;3;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0
175000000;6;3;188;97;22;3;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0
18900000;10;2;53;32;9;5;16;0;1;0;0;0;0;0;0;0;0;0;0;1;0
11450000;7;0;30;17;9;7;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0
12800000;29;3;56;40;6;4;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1
9537011;17;1;33;11;12;2;21;0;0;1;0;0;0;0;0;0;0;0;0;0;1
16100000;12;2;56;31;11;18;22;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11990000;5;1;34;17;9;6;16;0;0;0;0;0;0;0;0;0;1;0;0;0;1
53000000;15;4;100;30;14;23;25;0;1;0;0;0;0;0;0;0;0;0;1;0;0
182000000;10;3;184;16;21;2;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0
182000000;10;3;184;16;21;2;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0
16000000;15;2;59;35;13;3;17;0;0;1;0;0;0;0;0;0;0;0;0;0;1
242000000;6;5;190;98;22;5;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0
242000000;6;5;190;98;22;5;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0
13500000;16;1;36;20;9;12;12;0;0;0;0;0;0;0;0;1;0;0;1;0;0
5100000;5;0;20;16;2;4;5;0;0;0;1;0;0;0;0;0;0;1;0;0;0
10500000;20;1;38;17;9;6;14;0;0;1;0;0;0;0;0;0;0;0;0;1;0
24700000;4;2;66;25;13;22;23;0;0;0;0;0;0;0;0;1;0;0;0;1;0
15800000;10;3;59;32;10;6;18;0;0;1;0;0;0;0;0;0;0;1;0;0;0
28851000;22;2;62;33;11;7;15;0;0;0;0;0;0;0;0;0;1;0;0;1;0
78000000;2;1;180;135;20;9;8;0;0;0;0;0;0;0;0;1;0;1;0;0;0
4450000;10;0;18;11;8;1;14;0;0;0;0;1;0;0;0;0;0;0;0;0;1
14300000;2;2;46;29;5;2;5;0;0;0;0;0;0;0;0;1;0;1;0;0;0
